tweet_id,datetime,text,user,likes,retweets,sentiment
btc_00009818,2024-05-18 01:31:42,Bitcoin mining difficulty adjusted 46% ⚡,crypto_analyst,64,25,neutral
btc_00009819,2024-05-18 01:04:21,Just stacked more sats! Bitcoin only 🧡,on_chain_data,153,33,positive
btc_00009820,2024-05-18 01:32:28,Bitcoin on-chain metrics showing mixed signals 📊 🎯,moon_soon,11,2,neutral
btc_00009821,2024-05-18 02:28:50,"Crypto winter is here, Bitcoin going to $44 🥶 🚨",bitcoin_maxie,150,25,negative
btc_00009822,2024-05-18 02:11:29,Amazing gains on Bitcoin today! Up 4% 🎉,hodl_gang,388,34,positive
btc_00009823,2024-05-18 02:45:21,Bitcoin mining difficulty adjusted 58%,bull_run,57,2,neutral
btc_00009824,2024-05-18 02:27:41,Bitcoin stock-to-flow model update: ratio MicroStrategy 🔥,btc_miner,72,23,neutral
btc_00009825,2024-05-18 03:45:03,Bitcoin trading range: $51548 - $53652,crypto_news,15,15,neutral
btc_00009826,2024-05-18 03:29:46,Bitcoin hashrate at ATH! Network security = bullish 🔒 🚨,bull_run,387,88,positive
btc_00009827,2024-05-18 03:39:09,Institutions buying Bitcoin = moon time 🌙,moon_soon,268,82,positive
btc_00009828,2024-05-18 03:12:09,SMART MONEY ACCUMULATING BITCOIN QUIETLY 👀 🔥,crypto_bull,183,70,positive
btc_00009829,2024-05-18 04:24:23,BITCOIN CURRENTLY TRADING AT $50735 📊,hodl_gang,50,13,neutral
btc_00009830,2024-05-18 04:25:12,Bitcoin transaction fees too high! Unusable! 💸,crypto_skeptic,99,46,negative
btc_00009831,2024-05-18 05:22:07,Bitcoin hash ribbons indicating Kraken signal,bull_run,97,11,neutral
btc_00009832,2024-05-18 05:40:25,Consolidation phase for Bitcoin continues ⏸️ ⚡,whale_watcher,106,27,neutral
btc_00009833,2024-05-18 05:47:48,Bitcoin crashing hard! Sell everything! 📉,satoshi_fan,31,3,negative
btc_00009834,2024-05-18 05:38:49,"Bitcoin bubble bursting, warned you all 😱",bitcoin_og,56,44,negative
btc_00009835,2024-05-18 06:40:11,Market manipulation! Bitcoin not organic growth 😡,sats_stacker,225,53,negative
btc_00009836,2024-05-18 06:55:32,"Bitcoin will hit $71k this year, mark my words! 📈",crypto_trader,65,19,positive
btc_00009837,2024-05-18 06:42:50,Market update: Bitcoin sideways movement continues,btc_miner,13,2,neutral
btc_00009838,2024-05-18 06:29:27,"Bitcoin will hit $65k this year, mark my words! 📈 💯",bitcoin_og,134,146,positive
btc_00009839,2024-05-18 06:52:27,Whales dumping BTC! Retail getting rekt 🐋 💰,bitcoin_og,112,29,negative
btc_00009840,2024-05-18 06:07:14,BTC hodlers being rewarded! Diamond hands win 💎 ⚡,whale_watcher,278,11,positive
btc_00009841,2024-05-18 07:30:06,Bitcoin overvalued at current prices! Correction needed ⬇️,bitcoin_og,705,78,negative
btc_00009842,2024-05-18 07:34:27,BTC pumping hard! This is just the beginning 🔥,fundamental,84,42,positive
btc_00009843,2024-05-18 07:20:03,Bitcoin network upgrade scheduled for Square 🚨,satoshi_fan,48,5,neutral
btc_00009844,2024-05-18 08:17:50,Bitcoin adoption growing massively! Bullish 📊,bitcoin_og,89,33,positive
btc_00009845,2024-05-18 08:00:19,Bitcoin > everything else. Change my mind 💪 ⚡,crypto_bull,156,88,positive
btc_00009846,2024-05-18 08:09:40,"Bitcoin will hit $60k this year, mark my words! 📈",btc_miner,236,130,positive
btc_00009847,2024-05-18 08:20:08,Bitcoin > everything else. Change my mind 💪,bull_run,317,54,positive
btc_00009848,2024-05-18 08:41:27,Bitcoin looking strong at $63 resistance broken! 🔥,btc_miner,238,33,positive
btc_00009849,2024-05-18 09:59:08,Bitcoin network upgrade scheduled for PayPal,bitcoin_maxie,9,13,neutral
btc_00009850,2024-05-18 09:12:54,"BITCOIN VOLUME INCREASING, WATCHING CLOSELY 👀",whale_watcher,42,17,neutral
btc_00009851,2024-05-18 10:36:20,Bitcoin mining centralization = big problem ⚠️,technical_ta,92,69,negative
btc_00009852,2024-05-18 10:37:06,DCA into Bitcoin = winning strategy 📊,chart_master,282,41,positive
btc_00009853,2024-05-18 11:39:53,BTC holding steady at Tesla support level,bitcoin_og,28,24,neutral
btc_00009854,2024-05-18 11:13:09,Regulatory pressure killing Bitcoin! Be careful! ⚖️,chart_master,166,45,negative
btc_00009855,2024-05-18 11:13:02,"Bitcoin dead, time to move on 💀",bear_market,111,37,negative
btc_00009856,2024-05-18 11:05:48,"Bitcoin scam, government will ban it! ⚠️",fundamental,264,72,negative
btc_00009857,2024-05-18 11:53:14,Interesting Bitcoin development: technology upgrade,sats_stacker,46,13,neutral
btc_00009858,2024-05-18 11:26:48,"BTC dump incoming, get out while you can! 🔻",defi_degen,177,34,negative
btc_00009859,2024-05-18 12:25:53,Just bought more $BTC! HODL strong 💎🙌,btc_hodler,309,11,positive
btc_00009860,2024-05-18 12:49:17,Bitcoin sentiment turning positive! Rally incoming 🚀,chart_master,279,68,positive
btc_00009861,2024-05-18 12:26:03,Bitcoin network upgrade scheduled for mining ban,whale_watcher,63,15,neutral
btc_00009862,2024-05-18 12:46:16,Bitcoin on-chain metrics showing mixed signals 📊 💰,crypto_analyst,49,33,neutral
btc_00009863,2024-05-18 12:17:48,Bitcoin currently trading at $52295 📊,bitcoin_og,46,19,neutral
btc_00009864,2024-05-18 12:31:44,BTC technical analysis shows strong uptrend ↗️,technical_ta,444,24,positive
btc_00009865,2024-05-18 13:44:54,Whales dumping BTC! Retail getting rekt 🐋,bitcoin_og,126,48,negative
btc_00009866,2024-05-18 13:34:26,Survey: 52% of investors hold Bitcoin,whale_watcher,8,10,neutral
btc_00009867,2024-05-18 13:27:18,DCA into Bitcoin = winning strategy 📊,trading_pro,43,14,positive
btc_00009868,2024-05-18 13:49:36,Technical analysis shows Bitcoin crash to $35 📉,technical_ta,121,29,negative
btc_00009869,2024-05-18 13:26:10,Bitcoin sentiment turning positive! Rally incoming 🚀,bull_run,339,31,positive
btc_00009870,2024-05-18 14:05:32,Bitcoin fear & greed at extreme levels! Crash coming 😰,crypto_news,1464,442,negative
btc_00009871,2024-05-18 14:03:50,Bitcoin trading range: $49716 - $51746,sats_stacker,82,22,neutral
btc_00009872,2024-05-18 15:26:01,DCA into Bitcoin = winning strategy 📊,bear_market,706,236,positive
btc_00009873,2024-05-18 15:01:19,Bitcoin sentiment turning positive! Rally incoming 🚀,sats_stacker,171,272,positive
btc_00009874,2024-05-18 16:23:21,Best performing asset: #Bitcoin 🏆,bitcoin_og,535,35,positive
btc_00009875,2024-05-18 16:41:20,Bitcoin sentiment turning positive! Rally incoming 🚀,hodl_gang,461,180,positive
btc_00009876,2024-05-18 17:53:37,Bitcoin stock-to-flow model update: ratio Tesla,diamond_hands,191,13,neutral
btc_00009877,2024-05-18 17:20:51,Best decision ever: buying Bitcoin! 🙌,technical_ta,407,333,positive
btc_00009878,2024-05-18 17:22:39,"BTC DUMP INCOMING, GET OUT WHILE YOU CAN! 🔻",on_chain_data,134,58,negative
btc_00009879,2024-05-18 17:52:33,BTC technical analysis shows strong uptrend ↗️,btc_hodler,401,157,positive
btc_00009880,2024-05-18 18:12:34,BTC technical analysis shows strong uptrend ↗️ 💯,crypto_news,727,233,positive
btc_00009881,2024-05-18 19:16:04,New Bitcoin ETF filing submitted by mining ban,bitcoin_og,60,18,neutral
btc_00009882,2024-05-18 19:21:31,REGULATORY PRESSURE KILLING BITCOIN! BE CAREFUL! ⚖️,satoshi_fan,257,48,negative
btc_00009883,2024-05-18 19:00:39,"Bitcoin scam, government will ban it! ⚠️",diamond_hands,641,107,negative
btc_00009884,2024-05-18 19:49:36,LOST 19% ON BITCOIN THIS WEEK... BRUTAL 💔,fundamental,543,151,negative
btc_00009885,2024-05-18 20:59:09,Bitcoin breaking resistance! Bullish trend incoming 📈,whale_watcher,135,209,positive
btc_00009886,2024-05-18 20:14:59,Bitcoin fear & greed at extreme levels! Crash coming 😰 🚨,sats_stacker,486,81,negative
btc_00009887,2024-05-18 20:58:41,Bitcoin hashrate at ATH! Network security = bullish 🔒 👀,defi_degen,517,135,positive
btc_00009888,2024-05-18 20:22:17,Bitcoin fear & greed at extreme levels! Crash coming 😰 👀,btc_hodler,643,177,negative
btc_00009889,2024-05-18 21:56:07,Study shows: Bitcoin volatility decreasing over time,crypto_news,226,9,neutral
btc_00009890,2024-05-18 21:00:47,BTC hodlers being rewarded! Diamond hands win 💎,crypto_trader,2004,2205,positive
btc_00009891,2024-05-18 22:06:39,"Bitcoin dead, time to move on 💀",crypto_skeptic,453,81,negative
btc_00009892,2024-05-18 22:27:05,Bitcoin transaction fees too high! Unusable! 💸 🔥,crypto_analyst,101,36,negative
btc_00009893,2024-05-18 22:41:26,Bitcoin breaking resistance! Bullish trend incoming 📈,sats_stacker,985,86,positive
btc_00009894,2024-05-18 23:06:52,Bitcoin transaction fees too high! Unusable! 💸 💯,btc_hodler,204,47,negative
btc_00009895,2024-05-18 23:54:07,Bitcoin stock-to-flow model update: ratio Coinbase,crypto_analyst,33,3,neutral
btc_00009896,2024-05-18 23:40:43,Bitcoin fear & greed at extreme levels! Crash coming 😰,alt_hunter,71,8,negative
btc_00009897,2024-05-19 00:52:48,"Bitcoin volume increasing, watching closely 👀",diamond_hands,12,1,neutral
btc_00009898,2024-05-19 00:06:58,Tether FUD affecting Bitcoin price! Not good 😬,satoshi_fan,182,3,negative
btc_00009899,2024-05-19 00:55:04,Long-term Bitcoin holders not selling 🔒,fundamental,76,21,neutral
btc_00009900,2024-05-19 01:38:55,Bitcoin fear & greed at extreme levels! Crash coming 😰 🎯,defi_degen,221,62,negative
btc_00009901,2024-05-19 01:52:39,BTC technical analysis shows strong uptrend ↗️ ⚡,defi_degen,234,39,positive
btc_00009902,2024-05-19 01:42:50,Analyzing Bitcoin chart patterns today 📈,crypto_news,46,11,neutral
btc_00009903,2024-05-19 02:06:21,Bitcoin currently trading at $50696 📊,chart_master,1102,42,neutral
btc_00009904,2024-05-19 02:52:10,Bitcoin crashing hard! Sell everything! 📉 👀,moon_soon,184,73,negative
btc_00009905,2024-05-19 02:55:36,Bitcoin crashing hard! Sell everything! 📉,bear_market,300,70,negative
btc_00009906,2024-05-19 03:22:11,Just bought more $BTC! HODL strong 💎🙌,trading_pro,471,124,positive
btc_00009907,2024-05-19 03:26:36,"Bitcoin will hit $70k this year, mark my words! 📈",hodl_gang,63,55,positive
btc_00009908,2024-05-19 03:51:14,Survey: 50% of investors hold Bitcoin,chart_master,117,34,neutral
btc_00009909,2024-05-19 03:52:17,BTC hodlers being rewarded! Diamond hands win 💎,satoshi_fan,113,26,positive
btc_00009910,2024-05-19 03:42:43,Survey: 43% of investors hold Bitcoin,technical_ta,25,1,neutral
btc_00009911,2024-05-19 03:31:08,Bitcoin currently trading at $54188 📊,diamond_hands,81,21,neutral
btc_00009912,2024-05-19 04:10:42,"Crypto winter is here, Bitcoin going to $44 🥶",crypto_news,257,61,negative
btc_00009913,2024-05-19 04:37:35,Bitcoin fear & greed at extreme levels! Crash coming 😰,moon_soon,197,38,negative
btc_00009914,2024-05-19 04:17:46,"BTC dump incoming, get out while you can! 🔻",satoshi_fan,53,48,negative
btc_00009915,2024-05-19 04:02:10,BITCOIN OVERVALUED AT CURRENT PRICES! CORRECTION NEEDED ⬇️,alt_hunter,149,15,negative
btc_00009916,2024-05-19 05:44:46,Bitcoin overvalued at current prices! Correction needed ⬇️,crypto_skeptic,28,12,negative
btc_00009917,2024-05-19 06:58:08,Bitcoin trading range: $50991 - $53072 🚨,fundamental,21,17,neutral
btc_00009918,2024-05-19 06:03:02,Bitcoin trading range: $50991 - $53072,trading_pro,23,4,neutral
btc_00009919,2024-05-19 07:24:03,New Bitcoin ETF filing submitted by MicroStrategy,bear_market,75,7,neutral
btc_00009920,2024-05-19 07:20:29,Institutional Bitcoin holdings update: MicroStrategy BTC,crypto_analyst,51,8,neutral
btc_00009921,2024-05-19 08:05:56,Bitcoin fear & greed at extreme levels! Crash coming 😰,crypto_skeptic,263,45,negative
btc_00009922,2024-05-19 08:41:01,Regulatory pressure killing Bitcoin! Be careful! ⚖️,diamond_hands,133,52,negative
btc_00009923,2024-05-19 09:31:20,DCA into Bitcoin = winning strategy 📊,satoshi_fan,277,92,positive
btc_00009924,2024-05-19 10:32:32,Bitcoin adoption growing massively! Bullish 📊 🔥,crypto_news,77,41,positive
btc_00009925,2024-05-19 10:33:32,DCA into Bitcoin = winning strategy 📊,defi_degen,247,80,positive
btc_00009926,2024-05-19 10:50:45,Bitcoin mining difficulty adjusted 46%,nft_collector,26,7,neutral
btc_00009927,2024-05-19 10:06:20,Best performing asset: #Bitcoin 🏆,fundamental,226,60,positive
btc_00009928,2024-05-19 10:36:35,"Bitcoin bubble bursting, warned you all 😱",hodl_gang,206,65,negative
btc_00009929,2024-05-19 11:32:46,"Bitcoin = ponzi scheme, wake up people! ⚠️",btc_miner,150,8,negative
btc_00009930,2024-05-19 11:46:37,Market manipulation! Bitcoin not organic growth 😡,on_chain_data,91,6,negative
btc_00009931,2024-05-19 11:41:42,Long-term Bitcoin holders not selling 🔒,bitcoin_og,34,7,neutral
btc_00009932,2024-05-19 12:48:13,Institutional Bitcoin holdings update: network congestion BTC,trading_pro,90,300,neutral
btc_00009933,2024-05-19 12:29:58,Sold all my BTC before the crash! Dodged bullet 😅,fundamental,67,80,negative
btc_00009934,2024-05-19 12:45:45,Bitcoin correlation with stocks remains high 📊 🚨,btc_hodler,10,23,neutral
btc_00009935,2024-05-19 13:59:04,Whales dumping BTC! Retail getting rekt 🐋,moon_soon,33,60,negative
btc_00009936,2024-05-19 13:23:38,BTC hodlers being rewarded! Diamond hands win 💎,btc_miner,109,94,positive
btc_00009937,2024-05-19 14:17:12,Long-term Bitcoin holders not selling 🔒,crypto_news,178,69,neutral
btc_00009938,2024-05-19 14:13:01,BITCOIN TRADING RANGE: $51535 - $53639,satoshi_fan,99,18,neutral
btc_00009939,2024-05-19 15:49:54,"Bitcoin will hit $63k this year, mark my words! 📈 ⚡",trading_pro,104,87,positive
btc_00009940,2024-05-19 15:31:17,Tether FUD affecting Bitcoin price! Not good 😬,chart_master,104,145,negative
btc_00009941,2024-05-19 15:05:03,Bitcoin crashing hard! Sell everything! 📉,technical_ta,360,19,negative
btc_00009942,2024-05-19 16:09:04,Bitcoin fear & greed at extreme levels! Crash coming 😰,nft_collector,565,32,negative
btc_00009943,2024-05-19 16:24:26,BTC TECHNICAL ANALYSIS SHOWS STRONG UPTREND ↗️,on_chain_data,556,340,positive
btc_00009944,2024-05-19 17:20:39,Institutional Bitcoin holdings update: Square BTC,bitcoin_og,23,25,neutral
btc_00009945,2024-05-19 17:47:25,Amazing gains on Bitcoin today! Up 14% 🎉,hodl_gang,295,237,positive
btc_00009946,2024-05-19 17:34:41,Sold all my BTC before the crash! Dodged bullet 😅,defi_degen,619,33,negative
btc_00009947,2024-05-19 18:25:34,BTC holding steady at technology upgrade support level,whale_watcher,38,28,neutral
btc_00009948,2024-05-19 18:45:34,Bitcoin hash ribbons indicating Square signal,technical_ta,158,36,neutral
btc_00009949,2024-05-19 18:18:28,New Bitcoin ETF filing submitted by PayPal,diamond_hands,126,9,neutral
btc_00009950,2024-05-19 18:49:49,Amazing gains on Bitcoin today! Up 7% 🎉,on_chain_data,2862,1632,positive
btc_00009951,2024-05-19 19:09:33,Best performing asset: #Bitcoin 🏆,btc_hodler,168,87,positive
btc_00009952,2024-05-19 19:54:09,Study shows: Bitcoin volatility decreasing over time,on_chain_data,88,53,neutral
btc_00009953,2024-05-19 20:15:03,"Bitcoin volume increasing, watching closely 👀",crypto_trader,83,48,neutral
btc_00009954,2024-05-19 21:20:49,BITCOIN MINING DIFFICULTY ADJUSTED 46% 🚨,crypto_bull,31,14,neutral
btc_00009955,2024-05-19 21:37:39,Analyzing Bitcoin chart patterns today 📈,crypto_trader,43,48,neutral
btc_00009956,2024-05-19 22:58:28,MARKET UPDATE: BITCOIN SIDEWAYS MOVEMENT CONTINUES 💯,crypto_analyst,28,17,neutral
btc_00009957,2024-05-19 23:07:50,Amazing gains on Bitcoin today! Up 6% 🎉 💰,btc_hodler,396,15,positive
btc_00009958,2024-05-19 23:50:53,REGULATORY PRESSURE KILLING BITCOIN! BE CAREFUL! ⚖️,hodl_gang,65,35,negative
btc_00009959,2024-05-20 00:14:00,Sold all my BTC before the crash! Dodged bullet 😅 👀,sats_stacker,106,43,negative
btc_00009960,2024-05-20 00:38:22,"Crypto winter is here, Bitcoin going to $33 🥶",nft_collector,87,19,negative
btc_00009961,2024-05-20 00:14:25,Bitcoin overvalued at current prices! Correction needed ⬇️,moon_soon,191,39,negative
btc_00009962,2024-05-20 00:29:49,Just bought more $BTC! HODL strong 💎🙌,bitcoin_maxie,272,33,positive
btc_00009963,2024-05-20 01:21:55,Analyzing Bitcoin chart patterns today 📈,crypto_skeptic,21,7,neutral
btc_00009964,2024-05-20 01:38:48,Interesting Bitcoin development: network congestion,whale_watcher,54,7,neutral
btc_00009965,2024-05-20 01:38:42,Survey: 56% of investors hold Bitcoin,nft_collector,21,14,neutral
btc_00009966,2024-05-20 02:18:23,"Bitcoin scam, government will ban it! ⚠️",trading_pro,85,45,negative
btc_00009967,2024-05-20 03:33:22,BITCOIN HASHRATE AT ATH! NETWORK SECURITY = BULLISH 🔒,crypto_bull,74,66,positive
btc_00009968,2024-05-20 03:49:22,"Crypto winter is here, Bitcoin going to $40 🥶 🎯",bear_market,107,8,negative
btc_00009969,2024-05-20 03:18:21,STUDY SHOWS: BITCOIN VOLATILITY DECREASING OVER TIME,chart_master,23,10,neutral
btc_00009970,2024-05-20 04:13:48,Just bought more $BTC! HODL strong 💎🙌,crypto_news,30,43,positive
btc_00009971,2024-05-20 04:47:31,Institutional Bitcoin holdings update: institutional buying BTC,alt_hunter,46,14,neutral
btc_00009972,2024-05-20 04:12:37,"Crypto winter is here, Bitcoin going to $27 🥶",moon_soon,148,51,negative
btc_00009973,2024-05-20 05:52:58,Bitcoin correlation with stocks remains high 📊,crypto_bull,80,7,neutral
btc_00009974,2024-05-20 05:37:37,Bitcoin fear & greed at extreme levels! Crash coming 😰,crypto_bull,248,62,negative
btc_00009975,2024-05-20 06:58:32,Bitcoin sentiment turning positive! Rally incoming 🚀,crypto_skeptic,109,102,positive
btc_00009976,2024-05-20 07:49:56,Bitcoin to the moon! 🚀 #BTC #crypto,fundamental,49,45,positive
btc_00009977,2024-05-20 07:31:12,Smart money accumulating Bitcoin quietly 👀,chart_master,73,49,positive
btc_00009978,2024-05-20 08:38:17,Tether FUD affecting Bitcoin price! Not good 😬,crypto_news,237,37,negative
btc_00009979,2024-05-20 08:53:27,Institutional Bitcoin holdings update: institutional buying BTC 👀,satoshi_fan,258,160,neutral
btc_00009980,2024-05-20 09:18:57,Consolidation phase for Bitcoin continues ⏸️ ⚡,satoshi_fan,69,19,neutral
btc_00009981,2024-05-20 09:00:07,Bitcoin network upgrade scheduled for Coinbase,nft_collector,38,2,neutral
btc_00009982,2024-05-20 09:24:21,BTC holding steady at Grayscale support level,trading_pro,37,9,neutral
btc_00009983,2024-05-20 10:38:29,"Bitcoin dominance at 60%, altcoins struggling",crypto_analyst,53,10,neutral
btc_00009984,2024-05-20 11:24:06,Regulatory pressure killing Bitcoin! Be careful! ⚖️,bitcoin_maxie,62,20,negative
btc_00009985,2024-05-20 11:02:17,Consolidation phase for Bitcoin continues ⏸️,technical_ta,30,21,neutral
btc_00009986,2024-05-20 11:44:00,Smart money accumulating Bitcoin quietly 👀,alt_hunter,107,160,positive
btc_00009987,2024-05-20 11:06:06,BTC technical analysis shows strong uptrend ↗️,hodl_gang,225,75,positive
btc_00009988,2024-05-20 12:16:24,"BITCOIN DOMINANCE AT 47%, ALTCOINS STRUGGLING",alt_hunter,75,2,neutral
